Term Code,College Code,Department Code,CRN,Campus Code,Subject Code,Course Number,Section Number,Section Title,Instructor 1 ID,Instructor 1 First Name,Instructor 1 Last Name,Question Number,Question,Mean,Median,Standard Deviation,Department Mean,Department Median,Similar College Mean,Similar College Median,College Mean,College Median,Percent Rank - Department,Percent Rank - College,Responses,Percent #1,Percent #2,Percent #3,Percent #4,Percent #5,ZScore - College,ZScore - College Similar Sections,Course Level,Section Size
201720,EN,EN02,34873,N,CH E,4273,003,Advanced Process Design,112114403,Edgar,O'Rear,2,The instructor was well-organized and made adequate preparation for class.,4.14286,4,0.94926,4.34132,5,4.24749,5,4.24749,5,25,29.968,14,0,7.14286,14.28571,35.71429,42.85714,-0.1019,-0.1019,All,All
201720,EN,EN02,34873,N,CH E,4273,003,Advanced Process Design,112114403,Edgar,O'Rear,3,Class time was well used and contributed to my learning of the material.,3.71429,4,1.38278,4.0481,4,4.05369,4,4.05369,4,20,18.927,14,7.14286,14.28571,21.42857,14.28571,42.85714,-0.29327,-0.29327,All,All
201720,EN,EN02,34873,N,CH E,4273,003,Advanced Process Design,112114403,Edgar,O'Rear,5,The instructor related course material to professional practice and/or research.,4.53846,5,0.77625,4.40882,5,4.28105,5,4.28105,5,45,50.789,13,0,0,15.38462,15.38462,69.23077,0.26198,0.26198,All,All
201720,EN,EN02,34873,N,CH E,4273,003,Advanced Process Design,112114403,Edgar,O'Rear,6,The way in which the course was taught helped me develop analysis and design abilities.,4.35714,5,1.08182,3.93825,4,4.01325,4,4.01325,4,70,51.735,14,7.14286,0,0,35.71429,57.14286,0.29304,0.29304,All,All
201720,EN,EN02,34873,N,CH E,4273,003,Advanced Process Design,112114403,Edgar,O'Rear,10,"In general, the instructor taught this course effectively.",4.07143,4.5,1.20667,4.14,4,4.1441,5,4.1441,5,30,29.022,14,7.14286,0,21.42857,21.42857,50,-0.06484,-0.06484,All,All
201720,EN,EN02,34874,N,CH E,4273,004,Advanced Process Design,112111462,Daniel,Resasco,2,The instructor was well-organized and made adequate preparation for class.,4.45455,5,1.21356,4.34132,5,4.24749,5,4.24749,5,40,46.057,11,9.09091,0,0,18.18182,72.72727,0.20167,0.20167,All,All
201720,EN,EN02,34874,N,CH E,4273,004,Advanced Process Design,112111462,Daniel,Resasco,3,Class time was well used and contributed to my learning of the material.,3.72727,4,1.3484,4.0481,4,4.05369,4,4.05369,4,25,19.558,11,9.09091,9.09091,18.18182,27.27273,36.36364,-0.28206,-0.28206,All,All
201720,EN,EN02,34874,N,CH E,4273,004,Advanced Process Design,112111462,Daniel,Resasco,5,The instructor related course material to professional practice and/or research.,4.63636,5,1.20605,4.40882,5,4.28105,5,4.28105,5,70,56.782,11,9.09091,0,0,0,90.90909,0.36162,0.36162,All,All
201720,EN,EN02,34874,N,CH E,4273,004,Advanced Process Design,112111462,Daniel,Resasco,6,The way in which the course was taught helped me develop analysis and design abilities.,4.27273,5,1.27208,3.93825,4,4.01325,4,4.01325,4,55,47.319,11,9.09091,0,9.09091,18.18182,63.63636,0.22111,0.22111,All,All
201720,EN,EN02,34874,N,CH E,4273,004,Advanced Process Design,112111462,Daniel,Resasco,10,"In general, the instructor taught this course effectively.",4.45455,5,1.21356,4.14,4,4.1441,5,4.1441,5,65,49.527,11,9.09091,0,0,18.18182,72.72727,0.27698,0.27698,All,All
201720,EN,EN02,17442,N,CH E,4473,001,Kinetics,112111462,Daniel,Resasco,2,The instructor was well-organized and made adequate preparation for class.,4.68182,5,0.5591,4.34132,5,4.24749,5,4.24749,5,80,68.139,66,0,1.51515,0,27.27273,71.21212,0.42301,0.42301,All,All
201720,EN,EN02,17442,N,CH E,4473,001,Kinetics,112111462,Daniel,Resasco,3,Class time was well used and contributed to my learning of the material.,4.23077,5,1.04237,4.0481,4,4.05369,4,4.05369,4,55,40.694,65,4.61538,0,16.92308,24.61538,53.84615,0.15301,0.15301,All,All
201720,EN,EN02,17442,N,CH E,4473,001,Kinetics,112111462,Daniel,Resasco,5,The instructor related course material to professional practice and/or research.,4.28788,4,0.81835,4.40882,5,4.28105,5,4.28105,5,20,31.861,66,0,4.54545,9.09091,39.39394,46.9697,0.00695,0.00695,All,All
201720,EN,EN02,17442,N,CH E,4473,001,Kinetics,112111462,Daniel,Resasco,6,The way in which the course was taught helped me develop analysis and design abilities.,4.24242,5,0.9776,3.93825,4,4.01325,4,4.01325,4,45,44.479,66,1.51515,6.06061,10.60606,30.30303,51.51515,0.19528,0.19528,All,All
201720,EN,EN02,17442,N,CH E,4473,001,Kinetics,112111462,Daniel,Resasco,10,"In general, the instructor taught this course effectively.",4.25758,5,0.98153,4.14,4,4.1441,5,4.1441,5,40,35.962,66,1.51515,7.57576,6.06061,33.33333,51.51515,0.10125,0.10125,All,All
201720,EN,EN02,35529,N,CH E,5243,900,Biochemical Engineering,112115255,Roger,Harrison,2,The instructor was well-organized and made adequate preparation for class.,4.15152,4,0.97215,4.34132,5,4.24749,5,4.24749,5,30,30.284,33,3.0303,3.0303,12.12121,39.39394,42.42424,-0.09347,-0.09347,All,All
201720,EN,EN02,35529,N,CH E,5243,900,Biochemical Engineering,112115255,Roger,Harrison,3,Class time was well used and contributed to my learning of the material.,3.66667,4,1.31498,4.0481,4,4.05369,4,4.05369,4,5,16.404,33,9.09091,12.12121,15.15152,30.30303,33.33333,-0.33442,-0.33442,All,All
201720,EN,EN02,35529,N,CH E,5243,900,Biochemical Engineering,112115255,Roger,Harrison,5,The instructor related course material to professional practice and/or research.,4.51613,5,0.62562,4.40882,5,4.28105,5,4.28105,5,40,48.896,31,0,0,6.45161,35.48387,58.06452,0.23925,0.23925,All,All
201720,EN,EN02,35529,N,CH E,5243,900,Biochemical Engineering,112115255,Roger,Harrison,6,The way in which the course was taught helped me develop analysis and design abilities.,3.48485,4,1.25303,3.93825,4,4.01325,4,4.01325,4,15,13.88,33,6.06061,18.18182,24.24242,24.24242,27.27273,-0.45027,-0.45027,All,All
201720,EN,EN02,35529,N,CH E,5243,900,Biochemical Engineering,112115255,Roger,Harrison,10,"In general, the instructor taught this course effectively.",3.96875,4,1.17732,4.14,4,4.1441,5,4.1441,5,20,23.344,32,9.375,0,12.5,40.625,37.5,-0.15645,-0.15645,All,All
201720,EN,EN02,35484,N,CH E,5463,900,Polymer Processing,112113231,Robert,Shambaugh,2,The instructor was well-organized and made adequate preparation for class.,3.625,4,1.36015,4.34132,5,4.24749,5,4.24749,5,10,14.196,16,12.5,6.25,18.75,31.25,31.25,-0.60627,-0.60627,All,All
201720,EN,EN02,35484,N,CH E,5463,900,Polymer Processing,112113231,Robert,Shambaugh,3,Class time was well used and contributed to my learning of the material.,3.8125,4,1.16726,4.0481,4,4.05369,4,4.05369,4,35,23.659,16,6.25,6.25,18.75,37.5,31.25,-0.20841,-0.20841,All,All
201720,EN,EN02,35484,N,CH E,5463,900,Polymer Processing,112113231,Robert,Shambaugh,5,The instructor related course material to professional practice and/or research.,4.625,5,0.61914,4.40882,5,4.28105,5,4.28105,5,65,56.467,16,0,0,6.25,25,68.75,0.35005,0.35005,All,All
201720,EN,EN02,35484,N,CH E,5463,900,Polymer Processing,112113231,Robert,Shambaugh,6,The way in which the course was taught helped me develop analysis and design abilities.,3.375,3.5,1.36015,3.93825,4,4.01325,4,4.01325,4,10,11.041,16,12.5,12.5,25,25,25,-0.54388,-0.54388,All,All
201720,EN,EN02,35484,N,CH E,5463,900,Polymer Processing,112113231,Robert,Shambaugh,10,"In general, the instructor taught this course effectively.",3.75,4,1.34164,4.14,4,4.1441,5,4.1441,5,15,18.927,16,12.5,6.25,6.25,43.75,31.25,-0.35161,-0.35161,All,All
201720,EN,EN02,35485,N,CH E,5480,001,Ind & Env Transport Processes,112113669,Dimitrios,Papavassiliou,2,The instructor was well-organized and made adequate preparation for class.,5,5,0,4.34132,5,4.24749,5,4.24749,5,100,100,5,0,0,0,0,100,0.7329,0.7329,All,All
201720,EN,EN02,35485,N,CH E,5480,001,Ind & Env Transport Processes,112113669,Dimitrios,Papavassiliou,3,Class time was well used and contributed to my learning of the material.,4.8,5,0.44721,4.0481,4,4.05369,4,4.05369,4,95,84.227,5,0,0,0,20,80,0.64488,0.64488,All,All
201720,EN,EN02,35485,N,CH E,5480,001,Ind & Env Transport Processes,112113669,Dimitrios,Papavassiliou,5,The instructor related course material to professional practice and/or research.,5,5,0,4.40882,5,4.28105,5,4.28105,5,100,100,5,0,0,0,0,100,0.73171,0.73171,All,All
201720,EN,EN02,35485,N,CH E,5480,001,Ind & Env Transport Processes,112113669,Dimitrios,Papavassiliou,6,The way in which the course was taught helped me develop analysis and design abilities.,4.8,5,0.44721,3.93825,4,4.01325,4,4.01325,4,90,85.489,5,0,0,0,20,80,0.67042,0.67042,All,All
201720,EN,EN02,35485,N,CH E,5480,001,Ind & Env Transport Processes,112113669,Dimitrios,Papavassiliou,10,"In general, the instructor taught this course effectively.",5,5,0,4.14,4,4.1441,5,4.1441,5,100,100,4,0,0,0,0,100,0.76363,0.76363,All,All
201720,EN,EN02,35528,N,CH E,5843,001,Advanced Chem Engr Thermodyn,113419339,Michele,Galizia,2,The instructor was well-organized and made adequate preparation for class.,5,5,0,4.34132,5,4.24749,5,4.24749,5,100,100,7,0,0,0,0,100,0.7329,0.7329,All,All
201720,EN,EN02,35528,N,CH E,5843,001,Advanced Chem Engr Thermodyn,113419339,Michele,Galizia,3,Class time was well used and contributed to my learning of the material.,5,5,0,4.0481,4,4.05369,4,4.05369,4,100,100,7,0,0,0,0,100,0.8177,0.8177,All,All
201720,EN,EN02,35528,N,CH E,5843,001,Advanced Chem Engr Thermodyn,113419339,Michele,Galizia,5,The instructor related course material to professional practice and/or research.,4.85714,5,0.37796,4.40882,5,4.28105,5,4.28105,5,90,83.596,7,0,0,0,14.28571,85.71429,0.58632,0.58632,All,All
201720,EN,EN02,35528,N,CH E,5843,001,Advanced Chem Engr Thermodyn,113419339,Michele,Galizia,6,The way in which the course was taught helped me develop analysis and design abilities.,4.85714,5,0.37796,3.93825,4,4.01325,4,4.01325,4,95,89.274,7,0,0,0,14.28571,85.71429,0.71911,0.71911,All,All
201720,EN,EN02,35528,N,CH E,5843,001,Advanced Chem Engr Thermodyn,113419339,Michele,Galizia,10,"In general, the instructor taught this course effectively.",4.71429,5,0.48795,4.14,4,4.1441,5,4.1441,5,90,73.502,7,0,0,0,28.57143,71.42857,0.50872,0.50872,All,All
201720,EN,EN02,35487,N,CH E,6723,001,Adv Kinetics & Reaction Engr,112129563,Lance,Lobban,2,The instructor was well-organized and made adequate preparation for class.,3.66667,5,1.52753,4.34132,5,4.24749,5,4.24749,5,15,15.457,3,0,33.33333,0,33.33333,33.33333,-0.56569,-0.56569,All,All
201720,EN,EN02,35487,N,CH E,6723,001,Adv Kinetics & Reaction Engr,112129563,Lance,Lobban,3,Class time was well used and contributed to my learning of the material.,4,5,1.73205,4.0481,4,4.05369,4,4.05369,4,45,33.123,3,0,33.33333,0,0,66.66667,-0.04639,-0.04639,All,All
201720,EN,EN02,35487,N,CH E,6723,001,Adv Kinetics & Reaction Engr,112129563,Lance,Lobban,5,The instructor related course material to professional practice and/or research.,4.66667,5,0.57735,4.40882,5,4.28105,5,4.28105,5,75,64.984,3,0,0,0,33.33333,66.66667,0.39246,0.39246,All,All
201720,EN,EN02,35487,N,CH E,6723,001,Adv Kinetics & Reaction Engr,112129563,Lance,Lobban,6,The way in which the course was taught helped me develop analysis and design abilities.,3.66667,5,1.52753,3.93825,4,4.01325,4,4.01325,4,20,20.82,3,0,33.33333,0,33.33333,33.33333,-0.29533,-0.29533,All,All
201720,EN,EN02,35487,N,CH E,6723,001,Adv Kinetics & Reaction Engr,112129563,Lance,Lobban,10,"In general, the instructor taught this course effectively.",3.66667,5,2.3094,4.14,4,4.1441,5,4.1441,5,10,17.35,3,33.33333,0,0,0,66.66667,-0.42596,-0.42596,All,All
201720,EN,EN03,27716,N,CEES,1000,001,CEES Seminar,112129913,Randall,Kolar,2,The instructor was well-organized and made adequate preparation for class.,4.40541,5,0.92038,4.43882,5,4.24749,5,4.24749,5,40.541,41.64,74,2.7027,1.35135,9.45946,25.67568,60.81081,0.15381,0.15381,All,All
201720,EN,EN03,27716,N,CEES,1000,001,CEES Seminar,112129913,Randall,Kolar,3,Class time was well used and contributed to my learning of the material.,4.10959,5,1.14942,4.25879,5,4.05369,4,4.05369,4,40.541,35.962,73,6.84932,1.36986,15.06849,27.39726,49.31507,0.0483,0.0483,All,All
201720,EN,EN03,27716,N,CEES,1000,001,CEES Seminar,112129913,Randall,Kolar,5,The instructor related course material to professional practice and/or research.,4.47297,5,0.92489,4.50914,5,4.28105,5,4.28105,5,37.838,45.11,74,2.7027,1.35135,9.45946,18.91892,67.56757,0.19533,0.19533,All,All
201720,EN,EN03,27716,N,CEES,1000,001,CEES Seminar,112129913,Randall,Kolar,6,The way in which the course was taught helped me develop analysis and design abilities.,3.6,3,1.284,4.23282,5,4.01325,4,4.01325,4,21.622,19.243,75,9.33333,5.33333,37.33333,12,36,-0.35215,-0.35215,All,All
201720,EN,EN03,27716,N,CEES,1000,001,CEES Seminar,112129913,Randall,Kolar,10,"In general, the instructor taught this course effectively.",4.34667,5,1.07167,4.37079,5,4.1441,5,4.1441,5,45.946,42.902,75,5.33333,0,13.33333,17.33333,64,0.18073,0.18073,All,All
201720,EN,EN03,34996,N,CEES,2153,001,Mechanics of Materials,112123109,Kianoosh,Hatami,2,The instructor was well-organized and made adequate preparation for class.,4.43902,5,0.74326,4.43882,5,4.24749,5,4.24749,5,43.243,44.795,41,0,2.43902,7.31707,34.14634,56.09756,0.18654,0.18654,All,All
201720,EN,EN03,34996,N,CEES,2153,001,Mechanics of Materials,112123109,Kianoosh,Hatami,3,Class time was well used and contributed to my learning of the material.,4.21429,4,0.92488,4.25879,5,4.05369,4,4.05369,4,43.243,39.117,42,0,7.14286,11.90476,33.33333,47.61905,0.13877,0.13877,All,All
201720,EN,EN03,34996,N,CEES,2153,001,Mechanics of Materials,112123109,Kianoosh,Hatami,5,The instructor related course material to professional practice and/or research.,4.33333,4.5,0.78606,4.50914,5,4.28105,5,4.28105,5,21.622,35.962,42,0,2.38095,11.90476,35.71429,50,0.05321,0.05321,All,All
201720,EN,EN03,34996,N,CEES,2153,001,Mechanics of Materials,112123109,Kianoosh,Hatami,6,The way in which the course was taught helped me develop analysis and design abilities.,4.33333,5,0.84584,4.23282,5,4.01325,4,4.01325,4,40.541,50.473,42,0,4.7619,9.52381,33.33333,52.38095,0.27275,0.27275,All,All
201720,EN,EN03,34996,N,CEES,2153,001,Mechanics of Materials,112123109,Kianoosh,Hatami,10,"In general, the instructor taught this course effectively.",4.47619,5,0.83339,4.37079,5,4.1441,5,4.1441,5,48.649,50.473,42,0,4.7619,7.14286,23.80952,64.28571,0.29629,0.29629,All,All
201720,EN,EN03,28054,N,CEES,2153,002,Mechanics of Materials,113305617,Philip,Harvey,2,The instructor was well-organized and made adequate preparation for class.,4.84848,5,0.36411,4.43882,5,4.24749,5,4.24749,5,81.081,83.596,33,0,0,0,15.15152,84.84848,0.58533,0.58533,All,All
201720,EN,EN03,28054,N,CEES,2153,002,Mechanics of Materials,113305617,Philip,Harvey,3,Class time was well used and contributed to my learning of the material.,4.60606,5,0.93339,4.25879,5,4.05369,4,4.05369,4,64.865,67.823,33,3.0303,3.0303,3.0303,12.12121,78.78788,0.4773,0.4773,All,All
201720,EN,EN03,28054,N,CEES,2153,002,Mechanics of Materials,113305617,Philip,Harvey,5,The instructor related course material to professional practice and/or research.,4.27273,5,0.97701,4.50914,5,4.28105,5,4.28105,5,13.514,30.599,33,0,6.06061,18.18182,18.18182,57.57576,-0.00847,-0.00847,All,All
201720,EN,EN03,28054,N,CEES,2153,002,Mechanics of Materials,113305617,Philip,Harvey,6,The way in which the course was taught helped me develop analysis and design abilities.,4.51515,5,0.79535,4.23282,5,4.01325,4,4.01325,4,56.757,65.3,33,0,6.06061,0,30.30303,63.63636,0.42769,0.42769,All,All
201720,EN,EN03,28054,N,CEES,2153,002,Mechanics of Materials,113305617,Philip,Harvey,10,"In general, the instructor taught this course effectively.",4.66667,5,0.59512,4.37079,5,4.1441,5,4.1441,5,72.973,69.716,33,0,0,6.06061,21.21212,72.72727,0.46623,0.46623,All,All
201720,EN,EN03,36759,N,CEES,2223,900,Fluid Mechanics,112130515,Tohren,Kibbey,2,The instructor was well-organized and made adequate preparation for class.,4.78788,5,0.41515,4.43882,5,4.24749,5,4.24749,5,78.378,78.864,33,0,0,0,21.21212,78.78788,0.52631,0.52631,All,All
201720,EN,EN03,36759,N,CEES,2223,900,Fluid Mechanics,112130515,Tohren,Kibbey,3,Class time was well used and contributed to my learning of the material.,4.75,5,0.43994,4.25879,5,4.05369,4,4.05369,4,86.486,80.757,32,0,0,0,25,75,0.60168,0.60168,All,All
201720,EN,EN03,36759,N,CEES,2223,900,Fluid Mechanics,112130515,Tohren,Kibbey,5,The instructor related course material to professional practice and/or research.,4.45455,5,0.66572,4.50914,5,4.28105,5,4.28105,5,35.135,43.849,33,0,0,9.09091,36.36364,54.54545,0.17658,0.17658,All,All
201720,EN,EN03,36759,N,CEES,2223,900,Fluid Mechanics,112130515,Tohren,Kibbey,6,The way in which the course was taught helped me develop analysis and design abilities.,4.54545,5,0.71111,4.23282,5,4.01325,4,4.01325,4,59.459,67.823,33,0,0,12.12121,21.21212,66.66667,0.45351,0.45351,All,All
201720,EN,EN03,36759,N,CEES,2223,900,Fluid Mechanics,112130515,Tohren,Kibbey,10,"In general, the instructor taught this course effectively.",4.78788,5,0.48461,4.37079,5,4.1441,5,4.1441,5,83.784,77.918,33,0,0,3.0303,15.15152,81.81818,0.57438,0.57438,All,All
201720,EN,EN03,34979,N,CEES,2323,001,Envir Transport & Fate Process,112113844,Mark,Nanny,2,The instructor was well-organized and made adequate preparation for class.,3.5,4,1.446,4.43882,5,4.24749,5,4.24749,5,10.811,11.672,12,16.66667,8.33333,8.33333,41.66667,25,-0.72802,-0.72802,All,All
201720,EN,EN03,34979,N,CEES,2323,001,Envir Transport & Fate Process,112113844,Mark,Nanny,3,Class time was well used and contributed to my learning of the material.,3.75,3.5,0.86603,4.25879,5,4.05369,4,4.05369,4,18.919,22.082,12,0,0,50,25,25,-0.26242,-0.26242,All,All
201720,EN,EN03,34979,N,CEES,2323,001,Envir Transport & Fate Process,112113844,Mark,Nanny,5,The instructor related course material to professional practice and/or research.,4.66667,5,0.49237,4.50914,5,4.28105,5,4.28105,5,59.459,64.984,12,0,0,0,33.33333,66.66667,0.39246,0.39246,All,All
201720,EN,EN03,34979,N,CEES,2323,001,Envir Transport & Fate Process,112113844,Mark,Nanny,6,The way in which the course was taught helped me develop analysis and design abilities.,3.58333,4,1.31137,4.23282,5,4.01325,4,4.01325,4,18.919,17.981,12,0,33.33333,8.33333,25,33.33333,-0.36635,-0.36635,All,All
201720,EN,EN03,34979,N,CEES,2323,001,Envir Transport & Fate Process,112113844,Mark,Nanny,10,"In general, the instructor taught this course effectively.",3.16667,3.5,1.40346,4.37079,5,4.1441,5,4.1441,5,5.405,8.202,12,16.66667,16.66667,16.66667,33.33333,16.66667,-0.87206,-0.87206,All,All
201720,EN,EN03,34984,N,CEES,3403,010,Materials,112314898,Dominique,Pittenger,2,The instructor was well-organized and made adequate preparation for class.,4.67442,5,0.71451,4.43882,5,4.24749,5,4.24749,5,59.459,67.192,43,2.32558,0,0,23.25581,74.4186,0.41581,0.41581,All,All
201720,EN,EN03,34984,N,CEES,3403,010,Materials,112314898,Dominique,Pittenger,3,Class time was well used and contributed to my learning of the material.,4.37209,5,0.92642,4.25879,5,4.05369,4,4.05369,4,56.757,51.42,43,2.32558,4.65116,2.32558,34.88372,55.81395,0.27513,0.27513,All,All
201720,EN,EN03,34984,N,CEES,3403,010,Materials,112314898,Dominique,Pittenger,5,The instructor related course material to professional practice and/or research.,4.83721,5,0.65211,4.50914,5,4.28105,5,4.28105,5,86.486,81.703,43,2.32558,0,0,6.97674,90.69767,0.56603,0.56603,All,All
201720,EN,EN03,34984,N,CEES,3403,010,Materials,112314898,Dominique,Pittenger,6,The way in which the course was taught helped me develop analysis and design abilities.,4.4186,5,0.87919,4.23282,5,4.01325,4,4.01325,4,45.946,56.782,43,2.32558,2.32558,4.65116,32.55814,58.13953,0.34541,0.34541,All,All
201720,EN,EN03,34984,N,CEES,3403,010,Materials,112314898,Dominique,Pittenger,10,"In general, the instructor taught this course effectively.",4.67442,5,0.7783,4.37079,5,4.1441,5,4.1441,5,75.676,70.032,43,2.32558,0,4.65116,13.95349,79.06977,0.47315,0.47315,All,All
201720,EN,EN03,34985,N,CEES,3403,011,Lab-CEES 3403-010,112314898,Dominique,Pittenger,2,The instructor was well-organized and made adequate preparation for class.,4.57143,5,0.53452,4.43882,5,4.24749,5,4.24749,5,51.351,56.151,7,0,0,0,42.85714,57.14286,0.3155,0.3155,All,All
201720,EN,EN03,34985,N,CEES,3403,011,Lab-CEES 3403-010,112314898,Dominique,Pittenger,3,Class time was well used and contributed to my learning of the material.,4.625,5,0.51755,4.25879,5,4.05369,4,4.05369,4,70.27,69.716,8,0,0,0,37.5,62.5,0.49367,0.49367,All,All
201720,EN,EN03,34985,N,CEES,3403,011,Lab-CEES 3403-010,112314898,Dominique,Pittenger,5,The instructor related course material to professional practice and/or research.,4.75,5,0.46291,4.50914,5,4.28105,5,4.28105,5,72.973,73.502,8,0,0,0,25,75,0.47727,0.47727,All,All
201720,EN,EN03,34985,N,CEES,3403,011,Lab-CEES 3403-010,112314898,Dominique,Pittenger,6,The way in which the course was taught helped me develop analysis and design abilities.,4.625,5,0.51755,4.23282,5,4.01325,4,4.01325,4,70.27,72.871,8,0,0,0,37.5,62.5,0.52129,0.52129,All,All
201720,EN,EN03,34985,N,CEES,3403,011,Lab-CEES 3403-010,112314898,Dominique,Pittenger,10,"In general, the instructor taught this course effectively.",4.625,5,0.51755,4.37079,5,4.1441,5,4.1441,5,67.568,64.984,8,0,0,0,37.5,62.5,0.42906,0.42906,All,All
201720,EN,EN03,34986,N,CEES,3403,012,Lab-CEES 3403-010,112314898,Dominique,Pittenger,2,The instructor was well-organized and made adequate preparation for class.,4.44444,5,1.33333,4.43882,5,4.24749,5,4.24749,5,45.946,45.741,9,11.11111,0,0,11.11111,77.77778,0.19182,0.19182,All,All
201720,EN,EN03,34986,N,CEES,3403,012,Lab-CEES 3403-010,112314898,Dominique,Pittenger,3,Class time was well used and contributed to my learning of the material.,4,5,1.32288,4.25879,5,4.05369,4,4.05369,4,35.135,33.123,9,11.11111,0,11.11111,33.33333,44.44444,-0.04639,-0.04639,All,All
201720,EN,EN03,34986,N,CEES,3403,012,Lab-CEES 3403-010,112314898,Dominique,Pittenger,5,The instructor related course material to professional practice and/or research.,4.33333,5,1.32288,4.50914,5,4.28105,5,4.28105,5,21.622,35.962,9,11.11111,0,0,22.22222,66.66667,0.05321,0.05321,All,All
201720,EN,EN03,34986,N,CEES,3403,012,Lab-CEES 3403-010,112314898,Dominique,Pittenger,6,The way in which the course was taught helped me develop analysis and design abilities.,4.11111,5,1.36423,4.23282,5,4.01325,4,4.01325,4,32.432,35.962,9,11.11111,0,11.11111,22.22222,55.55556,0.08339,0.08339,All,All
201720,EN,EN03,34986,N,CEES,3403,012,Lab-CEES 3403-010,112314898,Dominique,Pittenger,10,"In general, the instructor taught this course effectively.",4.11111,5,1.2693,4.37079,5,4.1441,5,4.1441,5,37.838,30.284,9,11.11111,0,0,44.44444,44.44444,-0.02943,-0.02943,All,All
201720,EN,EN03,34987,N,CEES,3403,013,Lab-CEES 3403-010,112314898,Dominique,Pittenger,2,The instructor was well-organized and made adequate preparation for class.,4.875,5,0.35355,4.43882,5,4.24749,5,4.24749,5,86.486,86.12,8,0,0,0,12.5,87.5,0.61116,0.61116,All,All
201720,EN,EN03,34987,N,CEES,3403,013,Lab-CEES 3403-010,112314898,Dominique,Pittenger,3,Class time was well used and contributed to my learning of the material.,4.75,5,0.46291,4.25879,5,4.05369,4,4.05369,4,86.486,80.757,8,0,0,0,25,75,0.60168,0.60168,All,All
201720,EN,EN03,34987,N,CEES,3403,013,Lab-CEES 3403-010,112314898,Dominique,Pittenger,5,The instructor related course material to professional practice and/or research.,4.875,5,0.35355,4.50914,5,4.28105,5,4.28105,5,94.595,85.174,8,0,0,0,12.5,87.5,0.60449,0.60449,All,All
201720,EN,EN03,34987,N,CEES,3403,013,Lab-CEES 3403-010,112314898,Dominique,Pittenger,6,The way in which the course was taught helped me develop analysis and design abilities.,4.75,5,0.46291,4.23282,5,4.01325,4,4.01325,4,86.486,82.65,8,0,0,0,25,75,0.62781,0.62781,All,All
201720,EN,EN03,34987,N,CEES,3403,013,Lab-CEES 3403-010,112314898,Dominique,Pittenger,10,"In general, the instructor taught this course effectively.",4.625,5,0.51755,4.37079,5,4.1441,5,4.1441,5,67.568,64.984,8,0,0,0,37.5,62.5,0.42906,0.42906,All,All
201720,EN,EN03,34988,N,CEES,3403,014,Lab-CEES 3403-010,112314898,Dominique,Pittenger,2,The instructor was well-organized and made adequate preparation for class.,4.75,5,0.46291,4.43882,5,4.24749,5,4.24749,5,72.973,76.025,8,0,0,0,25,75,0.48942,0.48942,All,All
201720,EN,EN03,34988,N,CEES,3403,014,Lab-CEES 3403-010,112314898,Dominique,Pittenger,3,Class time was well used and contributed to my learning of the material.,4.75,5,0.46291,4.25879,5,4.05369,4,4.05369,4,86.486,80.757,8,0,0,0,25,75,0.60168,0.60168,All,All
201720,EN,EN03,34988,N,CEES,3403,014,Lab-CEES 3403-010,112314898,Dominique,Pittenger,5,The instructor related course material to professional practice and/or research.,4.75,5,0.46291,4.50914,5,4.28105,5,4.28105,5,72.973,73.502,8,0,0,0,25,75,0.47727,0.47727,All,All
201720,EN,EN03,34988,N,CEES,3403,014,Lab-CEES 3403-010,112314898,Dominique,Pittenger,6,The way in which the course was taught helped me develop analysis and design abilities.,4.75,5,0.46291,4.23282,5,4.01325,4,4.01325,4,86.486,82.65,8,0,0,0,25,75,0.62781,0.62781,All,All
201720,EN,EN03,34988,N,CEES,3403,014,Lab-CEES 3403-010,112314898,Dominique,Pittenger,10,"In general, the instructor taught this course effectively.",4.75,5,0.46291,4.37079,5,4.1441,5,4.1441,5,78.378,75.71,8,0,0,0,25,75,0.54058,0.54058,All,All
201720,EN,EN03,34999,N,CEES,3453,001,Intro to Construction Mgmnt,112130912,Russell,Dutnell,2,The instructor was well-organized and made adequate preparation for class.,3.92857,4,1.15241,4.43882,5,4.24749,5,4.24749,5,16.216,21.136,28,3.57143,10.71429,14.28571,32.14286,39.28571,-0.31061,-0.31061,All,All
201720,EN,EN03,34999,N,CEES,3453,001,Intro to Construction Mgmnt,112130912,Russell,Dutnell,3,Class time was well used and contributed to my learning of the material.,3.71429,4,1.18187,4.25879,5,4.05369,4,4.05369,4,16.216,18.927,28,3.57143,14.28571,21.42857,28.57143,32.14286,-0.29327,-0.29327,All,All
201720,EN,EN03,34999,N,CEES,3453,001,Intro to Construction Mgmnt,112130912,Russell,Dutnell,5,The instructor related course material to professional practice and/or research.,4.32143,4.5,0.81892,4.50914,5,4.28105,5,4.28105,5,16.216,33.754,28,0,3.57143,10.71429,35.71429,50,0.0411,0.0411,All,All
201720,EN,EN03,34999,N,CEES,3453,001,Intro to Construction Mgmnt,112130912,Russell,Dutnell,6,The way in which the course was taught helped me develop analysis and design abilities.,3.85714,4,1.17739,4.23282,5,4.01325,4,4.01325,4,24.324,25.868,28,3.57143,10.71429,21.42857,25,39.28571,-0.13303,-0.13303,All,All
